Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
109,US-2019-145436,11-09-2020,28-11-2021,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,41.96,1,0.2,1.0738
110,US-2018-156216,28-11-2019,20-10-2019,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,LogitechˇGaming G510s - Keyboard,75.96,5,0.2,67.992
111,US-2021-100930,08-06-2021,30-12-2021,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,40.096,2,0,10.9096
112,CA-2021-160514,19-09-2018,10-11-2020,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",4.72,2,0,22.788
113,CA-2020-157749,06-06-2020,10-11-2020,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",23.976,6,0,13.3476
114,CA-2018-131926,10-11-2019,27-08-2018,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",130.464,14,0.2,14.5348
115,CA-2020-154739,16-06-2021,27-08-2018,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",787.53,2,0.2,1.652
116,CA-2020-145625,22-01-2020,27-08-2018,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,157.794,3,0.2,7.4925
117,CA-2020-146941,28-12-2021,27-08-2018,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",47.04,6,0.2,44.0316
118,US-2019-159982,30-07-2019,06-03-2019,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,30.84,3,0,165.3813
119,CA-2021-163139,16-09-2021,10-04-2019,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,226.56,1,0.7,-115.7156
120,US-2021-155299,13-10-2021,15-06-2020,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,115.02,3,0,18.3456
121,US-2018-106992,26-09-2019,15-06-2020,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,68.04,4,0,13.878
122,CA-2020-125318,02-11-2019,15-06-2020,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",600.558,6,0,63.4368
123,CA-2019-155040,18-12-2020,15-06-2020,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,617.7,9,0,51.759
124,CA-2021-136826,19-11-2021,15-06-2020,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,2.388,7,0,19.7316
125,CA-2020-111010,04-05-2019,28-12-2018,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,243.992,3,0.3,-8.5794
126,US-2021-145366,30-12-2018,25-09-2018,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,81.424,6,0.5,-407.682
127,CA-2021-163979,12-09-2020,12-11-2021,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",238.56,2,0.7,-1.8308
128,CA-2019-155334,27-09-2018,12-11-2021,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",59.97,7,0.2,30.499
129,CA-2021-118136,09-08-2018,10-11-2020,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",78.304,2,0.2,-9.1602
130,CA-2021-132976,28-12-2018,10-11-2020,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,21.456,3,0,26.2416
131,US-2019-161991,04-11-2018,05-02-2021,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,20.04,5,0.4,-11.994
132,CA-2019-130890,23-04-2020,05-02-2021,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,35.44,2,0.2,29.364
133,CA-2019-130883,03-11-2021,05-02-2021,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,11.52,9,0.2,6.9732
134,CA-2020-112697,30-08-2020,19-10-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,4.02,3,0,9.6192
135,CA-2020-110772,25-04-2020,19-10-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,76.176,1,0,16.6568
136,CA-2018-111451,01-09-2019,19-10-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",65.88,4,0,3.456
137,CA-2020-142545,12-07-2018,19-10-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,43.12,2,0,1.9698
138,US-2021-152380,22-06-2019,19-10-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,82.8,3,0.2,26.6616
139,CA-2019-144253,13-04-2018,19-10-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,8.82,6,0,18.4464
140,CA-2018-130960,20-12-2019,19-10-2020,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,10.86,14,0,20.6976
141,CA-2018-111003,15-06-2021,07-09-2020,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",143.7,2,0.2,10.35
142,CA-2021-126774,08-07-2021,23-09-2021,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,839.43,3,0,2.3814
143,CA-2020-142902,01-09-2020,23-09-2021,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,671.93,3,0,5.1042
144,CA-2018-120887,08-04-2020,23-09-2021,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,93.888,3,0,68.976
145,CA-2018-167850,08-03-2021,27-12-2021,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,384.45,3,0,218.2518
146,CA-2018-164259,25-09-2021,12-09-2019,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,149.97,7,0,20.1579
147,CA-2018-164973,24-09-2018,28-10-2018,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",1951.84,4,0.2,12.9096
148,CA-2018-156601,21-10-2020,09-12-2020,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics CordlessˇPhone Headsetˇwith In-line Volume - M214C,171.55,11,0,103.8015
149,CA-2020-162138,29-05-2021,09-12-2020,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,157.92,3,0,5.9988
150,CA-2021-153339,23-07-2018,09-12-2020,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",203.184,8,0,585.552
151,US-2020-141544,28-09-2020,09-12-2020,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,58.38,5,0,80.6285
152,US-2020-150147,27-08-2021,16-03-2020,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,105.52,5,0.2,17.766
153,CA-2019-137946,28-04-2019,16-03-2020,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedˇHeadset,80.88,2,0.2,15.2388
154,CA-2018-129924,26-06-2019,02-06-2019,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,6.63,7,0,26.271
155,CA-2019-128167,27-11-2019,02-06-2019,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,457.568,4,0,48.5392
156,CA-2018-122336,03-12-2019,02-06-2019,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",944.93,6,0,21.0288
157,US-2019-120712,24-11-2018,03-06-2019,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.98,3,0,1.7901
158,CA-2021-169901,11-12-2021,06-03-2018,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,54.384,2,0.2,51.4764
159,CA-2021-134306,21-09-2018,24-11-2020,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,28.4,2,0,6.8714
160,CA-2020-129714,07-06-2018,24-11-2020,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,27.68,7,0,236.2325
161,CA-2020-138520,30-06-2021,12-05-2020,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,9.936,1,0,2.691
162,CA-2020-130001,17-10-2021,31-12-2019,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,8159.952,2,0.2,1.3596
163,CA-2021-155698,08-09-2020,20-11-2020,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,275.928,5,0,13.348
164,CA-2021-144904,24-12-2018,11-11-2020,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,1740.06,2,0.2,9.688
165,CA-2018-123344,16-04-2018,12-09-2018,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,32.064,3,0.2,2.7324
166,CA-2020-155516,24-12-2021,12-09-2018,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,177.98,8,0.4,-1359.992
167,CA-2021-104745,08-12-2021,12-09-2018,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,143.976,3,0.2,-58.6347
168,US-2018-119137,14-04-2020,12-09-2018,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,20.94,9,0.3,-24.858
169,US-2020-134656,04-03-2021,12-09-2018,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,110.96,6,0.2,6.8136
170,US-2021-134481,22-06-2018,12-09-2018,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,340.144,5,0.8,-453.849
171,CA-2019-130792,21-08-2021,12-09-2018,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,52.448,3,0.2,8.9985
172,CA-2020-134775,12-09-2018,09-08-2018,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6? x 11?",20.16,3,0,9.8418
173,CA-2019-125395,01-10-2021,09-08-2018,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,97.264,2,0,53.2608
174,US-2019-168935,15-04-2020,09-08-2018,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",396.802,7,0.2,21.259
175,CA-2019-122756,19-12-2018,19-09-2018,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,15.88,2,0.8,-131.12
176,CA-2018-115973,15-09-2021,19-09-2018,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,3.28,4,0.2,6.552
177,CA-2021-101798,20-01-2021,25-04-2021,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",24.816,4,0.8,-243.16
178,US-2018-135972,20-03-2021,23-11-2019,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",408.744,7,0.3,-11.3372
179,US-2018-134971,01-04-2020,23-11-2019,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,503.96,5,0.2,-3.7715
180,CA-2021-102946,20-10-2021,19-12-2019,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",149.95,1,0,1.4104
181,CA-2021-165603,13-12-2020,09-12-2018,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",29,2,0.2,1.8612
182,CA-2019-122259,12-02-2018,09-12-2018,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,ImationˇSecure+ Hardware Encrypted USB 2.0ˇFlash Drive; 16GB,7.16,7,0.2,76.6395
183,CA-2020-108987,26-09-2020,24-11-2018,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,176.8,4,0,131.0296
184,CA-2018-113166,22-04-2020,24-11-2018,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),37.224,5,0,41.986
185,CA-2018-155208,17-01-2019,24-11-2018,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,20.016,2,0,7.25
186,CA-2021-117933,31-03-2021,02-12-2020,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,899.136,2,0,3.4368
187,CA-2021-117457,16-12-2020,30-08-2018,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,71.76,8,0,22.984
188,CA-2021-142636,09-11-2018,22-07-2020,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",51.84,3,0.2,3.7224
189,CA-2021-122105,12-07-2020,22-07-2020,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,626.352,3,0.2,6.255
190,CA-2020-148796,27-10-2020,14-10-2019,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",19.9,4,0.2,112.392
191,CA-2021-154816,26-06-2020,14-10-2019,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,14.28,6,0,20.0928
192,CA-2021-110478,06-10-2018,14-10-2019,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,7.408,8,0,24.8832
193,CA-2018-142048,22-07-2018,14-10-2019,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",6.048,3,0.2,46.9764
